title,subtitle,authors,narrators,series,length,release_date,language,rating,no_of_ratings,regular_price,sales_price,category,genres,url
"Relativity for Beginners, the Special and the General Theory","The 3 Bizarre Discoveries You Must Know to Master Einstein’s Relativity Fast, Revealed Step-by-Step (In Plain English)",['John Stoddard'],['joel richards'],,Length: 3 hrs and 30 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,28 ratings,$14.95,,,[],https://www.audible.com/pd/Relativity-for-Beginners-the-Special-and-the-General-Theory-Audiobook/B0CNL1FTQ6?qid=1702366222&sr=1-19&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_19&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Astral Projection,An Essential Guide on How to Travel the Astral Plane and Have an Out-of-Body Experience,['Clarissa Fletcher'],"['Luke Todd', 'Barnaby Moss']",,Length: 6 hrs and 30 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/Astral-Projection-Audiobook/B0CNKZ7R2N?qid=1702366222&sr=1-20&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_20&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Whole Foods Plant-Based Cookbook for Longevity: Plant-Based Healthy Meal Prep Featuring a 10-Day Eat Real Food Plan,The Whole Foods Diet for Longevity Series 2,['Paul Griggs'],['Kelly Rhodes'],The Whole Foods Diet for Longevity,Length: 2 hrs and 26 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,25 ratings,$6.95,,,[],https://www.audible.com/pd/The-Whole-Foods-Plant-Based-Cookbook-for-Longevity-Plant-Based-Healthy-Meal-Prep-Featuring-a-10-Day-Eat-Real-Food-Plan-Audiobook/B0CP2S1XNS?qid=1702366222&sr=1-21&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_21&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Psilocybin Mushrooms,A Essential Guide to the Types and Magic Effects of Psychedelic Mushrooms,['Clarissa Fletcher'],"['Warwick Hicks', 'Wade Quinn']",,Length: 5 hrs and 30 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/Psilocybin-Mushrooms-Audiobook/B0CNKWG5BG?qid=1702366222&sr=1-22&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_22&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Moving Beyond Overthinking in Relationships,"Navigate Anxiety Triggers, Thereby Cultivating Authentic, Trusting, and Worry-Free Connections Grounded in Honesty",['Kenneth D. Walters'],['Brady Muth'],,Length: 4 hrs and 22 mins,Release date: 11-18-23,Language: English,5 out of 5 stars,25 ratings,$14.95,,,[],https://www.audible.com/pd/Moving-Beyond-Overthinking-in-Relationships-Audiobook/B0CN7D2QXV?qid=1702366222&sr=1-23&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_23&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Copycat Recipes: The Ultimate Step-by-Step Cookbook with Flavorful and Tasty Dishes from the Most Popular Restaurants to Make at Home.,,['Clarissa Fletcher'],"['Francis Blanton', 'Eva Barber']",,Length: 3 hrs and 48 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,25 ratings,$14.95,,,[],https://www.audible.com/pd/Copycat-Recipes-The-Ultimate-Step-by-Step-Cookbook-with-Flavorful-and-Tasty-Dishes-from-the-Most-Popular-Restaurants-to-Make-at-Home-Audiobook/B0CNKW1BFT?qid=1702366222&sr=1-24&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_24&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Social Media Addiction and Cell Phone Addiction Mastery Boxset,Understand the Psychology Behind Your Online Tendencies: A Mental Health Guidebook Collection to Eliminate Screen & Internet Addiction,['Gabrielle Townsend'],"['Jacki Giardina', 'Hedy V Parks']",,Length: 8 hrs and 12 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/Social-Media-Addiction-and-Cell-Phone-Addiction-Mastery-Boxset-Audiobook/B0CP4F9788?qid=1702366222&sr=1-25&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_25&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Learn Korean in Your Car Like Never Before!,Get Around Korean City Easily with These Common Phrases and Vocabulary - Beginner Level,['Jackson Bennett'],['Rosa Cloud'],,Length: 2 hrs and 6 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,25 ratings,$6.95,,,[],https://www.audible.com/pd/Learn-Korean-in-Your-Car-Like-Never-Before-Audiobook/B0CMY2RKY6?qid=1702366222&sr=1-26&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_26&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Google Certified Professional Cloud Architect,A Practical Study Guide to Master the GCP Exam,['Jamie Murphy'],['Tom Brooks'],,Length: 5 hrs and 2 mins,Release date: 11-21-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/Google-Certified-Professional-Cloud-Architect-Audiobook/B0CNQVS3J8?qid=1702366222&sr=1-27&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_27&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Stop Overthinking Your Relationship,"Put an End to Relationship Overthinking and the Worry-Inducing Loop and Foster Love, Trust, and a Strong Bond with Your Partner",['Nancy Frost'],['Nancy Frost'],,Length: 6 hrs and 35 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,25 ratings,$19.95,,,[],https://www.audible.com/pd/Stop-Overthinking-Your-Relationship-Audiobook/B0CNHF6SBQ?qid=1702366222&sr=1-28&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_28&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Beginners Guide to Meditation,A 21-Day Guided Journey,['Graber'],['Michael Robinson'],,Length: 1 hr and 21 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,25 ratings,$6.95,,,[],https://www.audible.com/pd/The-Beginners-Guide-to-Meditation-Audiobook/B0CNDF3BZN?qid=1702366222&sr=1-29&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_29&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Getting Rich with REIT Investing,A Beginner’s Guide to Getting Started with Low Capital to Generate Wealth from Real Estate Without Owning Physical Property,['Roman Sterling'],['Larry Wayne'],,Length: 3 hrs and 10 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,25 ratings,$14.95,,,[],https://www.audible.com/pd/Getting-Rich-with-REIT-Investing-Audiobook/B0CNL4RS9T?qid=1702366222&sr=1-30&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_30&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Type 2 Diabetes Cookbook for Beginners,"Simple, Easy and Tasty Diabetic Friendly Recipes for Newly Diagnosed with 30 days Meal Plan",['Richard Franklin'],['Megan Myer'],,Length: 4 hrs and 59 mins,Release date: 11-13-23,Language: English,5 out of 5 stars,25 ratings,$14.95,,,[],https://www.audible.com/pd/Type-2-Diabetes-Cookbook-for-Beginners-Audiobook/B0CN7K833K?qid=1702366222&sr=1-31&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_31&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Created in Chaos,"Corrupt Credence, Book 2",['Albany Walker'],"['Corvin King', 'Brooke Daniels']",Corrupt Credence,Length: 7 hrs and 17 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,39 ratings,$19.95,,,[],https://www.audible.com/pd/Created-in-Chaos-Audiobook/B0CNKVQ7VD?qid=1702366222&sr=1-32&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_32&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Talk to Strangers,The Yes Theory Story,"['Matt Dahlia', 'Derin Emre']",['Matt Dahlia'],,Length: 5 hrs and 40 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,38 ratings,$19.95,,,[],https://www.audible.com/pd/Talk-to-Strangers-Audiobook/B0CP2TVFDZ?qid=1702366222&sr=1-33&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_33&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Microsoft Certified Azure Administrator,"The Ultimate Guide to Practice Test Questions, Answers, and Master the Associate Exam",['Jamie Murphy'],['Tom Brooks'],,Length: 5 hrs and 2 mins,Release date: 11-16-23,Language: English,5 out of 5 stars,24 ratings,$19.95,,,[],https://www.audible.com/pd/Microsoft-Certified-Azure-Administrator-Audiobook/B0CNDG4P3L?qid=1702366222&sr=1-34&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_34&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The AI for Educators Blueprint,"81 Ways to Skyrocket Student Success, Reclaim Hours in Your Day, & Revolutionize Your Classroom Safely and Equitably (ChatGPT Prompt Guide + AI Integration Framework)","['Noah Johnson EdD', 'Vivian Mitchell MPH']",['Neil Scheibelhut'],,Length: 4 hrs and 30 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,23 ratings,$14.95,,,[],https://www.audible.com/pd/The-AI-for-Educators-Blueprint-Audiobook/B0CNQKXF79?qid=1702366222&sr=1-35&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_35&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Every Guitarist's Guide to Beginning in Music Theory,"Master Your Instrument with a Solid Foundation in Music Theory (Music Theory and Guitar, Book 1)",['Arthur Macshankle'],['Helpful Matthew'],,Length: 3 hrs and 30 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,23 ratings,$14.95,,,[],https://www.audible.com/pd/Every-Guitarists-Guide-to-Beginning-in-Music-Theory-Audiobook/B0CNHG6C7C?qid=1702366222&sr=1-36&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_36&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Dark Lord of the Farmstead Part 2,,['John Broadway'],"['Jonathan Waters', 'Jessica Threet']",Dark Lord of the Farmstead,Length: 12 hrs and 15 mins,Release date: 11-15-23,Language: English,5 out of 5 stars,69 ratings,$48.99,,,[],https://www.audible.com/pd/Dark-Lord-of-the-Farmstead-Part-2-Audiobook/B0CN7PS54K?qid=1702366222&sr=1-37&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_37&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Snows of Weston Moor,"A 1920s Christmas Mystery (Lord Edgington Investigates..., Book 8)",['Benedict Brown'],['George Blagden'],Lord Edgington Investigates,Length: 8 hrs and 44 mins,Release date: 11-18-23,Language: English,5 out of 5 stars,22 ratings,$48.99,,,[],https://www.audible.com/pd/The-Snows-of-Weston-Moor-Audiobook/B0CMSJ5HFN?qid=1702366222&sr=1-38&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_38&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bedtime Stories for Anxiety Free Kids,"Pirates, Fairies, Monster Trucks, and Time Travelers Teach Children Self-Care, Confidence, Mindfulness, and Positive Affirmations While They Drift Off to Sleep",['Beth Camby'],['Kaci Flaugher'],,Length: 3 hrs and 3 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,22 ratings,$14.95,,,[],https://www.audible.com/pd/Bedtime-Stories-for-Anxiety-Free-Kids-Audiobook/B0CPGQKGPF?qid=1702366222&sr=1-39&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_39&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Dungeon Heroes 2,A LitRPG Harem Fantasy,"['Shane Hammond', 'Marcus Sloss']","['Richard Brock', 'Raya Kane']",Path of Progression,Length: 12 hrs and 9 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,33 ratings,$48.99,,,[],https://www.audible.com/pd/Dungeon-Heroes-2-Audiobook/B0CN7HSZ4X?qid=1702366222&sr=1-40&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_40&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Ultimate Guide for Adult Women with ADHD,"Overcome Attention Deficit Disorder with Proven Strategies to Master Organization, Strengthen Relationships, and Thrive",['Helen R. Mitchell'],['Barbara Fernandez'],,Length: 3 hrs and 13 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,21 ratings,$14.95,,,[],https://www.audible.com/pd/The-Ultimate-Guide-for-Adult-Women-with-ADHD-Audiobook/B0CNL2NRWN?qid=1702366222&sr=1-41&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_41&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Positive Parenting Made Simple,"The Revolutionary Guide to Mindful Parenting Techniques that Nurture Happiness, Success, and Stronger Bonds with Science-Backed Steps to Raising Holistic Kids","['Raffael Lyon', 'S.K. Braga']",['Frank B. Iwan Jr.'],,Length: 5 hrs,Release date: 12-04-23,Language: English,5 out of 5 stars,22 ratings,$19.95,,,[],https://www.audible.com/pd/Positive-Parenting-Made-Simple-Audiobook/B0CPB5SDL5?qid=1702366222&sr=1-42&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_42&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Caught Stealing,"Leighton U, Book 2",['CE Ricci'],"['Jacob Morgan', 'Christian Fox']",Leighton U,Length: 10 hrs and 24 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,30 ratings,$24.95,,,[],https://www.audible.com/pd/Caught-Stealing-Audiobook/B0CP8LQKQN?qid=1702366222&sr=1-43&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_43&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Simulation Theory for Beginners,Evaluating the Simulation Hypothesis and Its Virtual Reality Matrix,['House of Abundance Publications'],['Jesse Burke'],,Length: 1 hr and 52 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,20 ratings,$6.95,,,[],https://www.audible.com/pd/Simulation-Theory-for-Beginners-Audiobook/B0CNV1GG74?qid=1702366222&sr=1-44&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_44&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Natural Medicine Guidebook,"How to Source, Grow, and Make Your Own Herbal Remedies, Including Teas, Essential Oils, and Infusions",['Stephen H Sharp'],['Courtney Pinkerton'],,Length: 4 hrs and 32 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,20 ratings,$14.95,,,[],https://www.audible.com/pd/The-Natural-Medicine-Guidebook-Audiobook/B0CP6V97NG?qid=1702366222&sr=1-45&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_45&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Leadership Skills for New and Seasoned Managers,Build Self-Confidence Fast with 21 Top Tips,['Rigoberto Colmenares Nunez'],['A.G. SMITH'],,Length: 3 hrs and 30 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,22 ratings,$14.95,,,[],https://www.audible.com/pd/Leadership-Skills-for-New-and-Seasoned-Managers-Audiobook/B0CP4Y5TG4?qid=1702366222&sr=1-46&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_46&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Climate Change Simplified,A Comprehensive Guide to Global Warming and Sustainable Living with 101 Essential Tips for a Greener Future and Reduced Carbon Footprint,['Alexa Ingram'],['Leanne Woodward'],,Length: 4 hrs and 33 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,20 ratings,$14.95,,,[],https://www.audible.com/pd/Climate-Change-Simplified-Audiobook/B0CN3WC6BP?qid=1702366222&sr=1-47&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_47&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Dark Psychology and Gaslighting Manipulation,How to Recognize and Unmask the People Who Use Dark Power Against You & Develop Necessary Skills to Prevent Yourself from Being Manipulated,['Clarissa Fletcher'],"['Jeff Harvey', 'Marlon Jacobs']",,Length: 3 hrs and 1 min,Release date: 11-20-23,Language: English,5 out of 5 stars,27 ratings,$14.95,,,[],https://www.audible.com/pd/Dark-Psychology-and-Gaslighting-Manipulation-Audiobook/B0CNKYPCL1?qid=1702366222&sr=1-48&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_48&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Murder at the Polo Club,"Cleopatra Fox Mysteries, Book 7",['C.J. Archer'],['Marian Hussey'],Cleopatra Fox Mysteries,Length: 7 hrs and 50 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,27 ratings,$19.95,,,[],https://www.audible.com/pd/Murder-at-the-Polo-Club-Audiobook/B0CP6L86MP?qid=1702366222&sr=1-49&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_49&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Perfect Daily Affirmations for Black Women Bundle,"Empowering Practices for Black Women: Daily Affirmations for Self-Love, Confidence, and Self-Care",['Michelle Woods'],['Laketta Brazzle'],,Length: 4 hrs and 25 mins,Release date: 11-27-23,Language: English,5 out of 5 stars,19 ratings,$14.95,,,[],https://www.audible.com/pd/The-Perfect-Daily-Affirmations-for-Black-Women-Bundle-Audiobook/B0CNV1B54N?qid=1702366222&sr=1-50&ref_pageloadid=lKeM4jw2D71tFz7T&ref=a_search_c3_lProduct_1_50&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=8XVN8CYP6VREH2RSC4SK&pageLoadId=skUVBkWAtKMYAaAt&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Embracing ChatGPT for Business Success,"Simplified Digital Solutions to Enhance Efficiency, Gain Advantage, and Optimize Cost for Entrepreneurs Skeptical About Emerging AI Technologies",['DBR Publishing'],['Emily Thiel'],,Length: 3 hrs and 49 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,20 ratings,$14.95,,,[],https://www.audible.com/pd/Embracing-ChatGPT-for-Business-Success-Audiobook/B0CP6KCZLK?qid=1702366247&sr=1-51&ref_pageloadid=skUVBkWAtKMYAaAt&ref=a_search_c3_lProduct_2_1&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=83EP08MTZV8F08YBA56J&pageLoadId=naTtW6SGdPSgXMzR&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Understanding Type 2 Diabetes and High Blood Pressure (2 Books in 1),"Simple Steps to Avoid Complications, Reduce Medical Expenses, Decrease Stress, and Live a Healthy & Proactive Life",['Dr. Ashley Sullivan PharmD'],['Pam Hurley'],,Length: 8 hrs and 25 mins,Release date: 11-18-23,Language: English,5 out of 5 stars,21 ratings,$19.95,,,[],https://www.audible.com/pd/Understanding-Type-2-Diabetes-and-High-Blood-Pressure-2-Books-in-1-Audiobook/B0CN7KCSLL?qid=1702366247&sr=1-52&ref_pageloadid=skUVBkWAtKMYAaAt&ref=a_search_c3_lProduct_2_2&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=83EP08MTZV8F08YBA56J&pageLoadId=naTtW6SGdPSgXMzR&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Smart Money,The Practical Guide to Personal Finance for Teens and Young Adults: Empower Your Financial Future with Essential Money Skills and Strategies,['Amy Acevedo'],['Kate Jensen'],,Length: 3 hrs and 55 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,19 ratings,$14.95,,,[],https://www.audible.com/pd/Smart-Money-Audiobook/B0CP4STW84?qid=1702366247&sr=1-53&ref_pageloadid=skUVBkWAtKMYAaAt&ref=a_search_c3_lProduct_2_3&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=83EP08MTZV8F08YBA56J&pageLoadId=naTtW6SGdPSgXMzR&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Fixer,"The Villains Series, Book 1",['Lee Winter'],['Angela Dawe'],The Villains Series,Length: 9 hrs and 27 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,43 ratings,$17.49,,,[],https://www.audible.com/pd/The-Fixer-Audiobook/B0CNQNVTWL?qid=1702366247&sr=1-54&ref_pageloadid=skUVBkWAtKMYAaAt&ref=a_search_c3_lProduct_2_4&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=83EP08MTZV8F08YBA56J&pageLoadId=naTtW6SGdPSgXMzR&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
